comment_id,text,timestamp,user_info,location_free_text,lat,lon,policy_section,source,stance,type_label,priority,district,text_clean,district_filled,clean_text
f9133c69-42cf-4adb-a5e0-9c4d59fb0f42,"Support — good move. Please implement it quickly. Regards, citizen. धन्यवाद।",2024-07-05T22:32:51,user1279@example.com,Alwar,,,Healthcare,email,support,praise,medium,Alwar,"support — good move. please implement it quickly. regards, citizen. धन्यवाद।",Alwar,support good move please implement it quickly citizen
510b6fb0-aec2-4027-b769-f58d0d0a716d,"Neutral — looks fine but requires more details on funding and accountability. Location: Kanpur district, near main market.",2024-10-05T05:02:59,user2846@example.com,,,,Energy,whatsapp,neutral,other,low,Kanpur,"neutral — looks fine but requires more details on funding and accountability. location: kanpur district, near main market.",Kanpur,neutral looks fine but requires more details on funding and accountability location kanpur district near main market
74253fe9-8f74-4a72-9544-293c261dd5da,This draft is a positive step for Transportation. Strongly in favor.,2025-11-20T09:32:18,user4964@example.com,,,,Transportation,pdf,support,other,low,Jaipur,this draft is a positive step for transportation. strongly in favor.,Jaipur,this draft is a positive step for transportation strongly in favor
020133b2-3fba-421e-9053-cb2fd1199586,Great initiative — this will improve lives in my district.,2025-04-02T16:56:41,user3676@example.com,Raipur,10.842491,70.293712,Healthcare,portal,neutral,praise,low,Raipur,great initiative — this will improve lives in my district.,Raipur,great initiative this will improve lives in my district
f9cc2e7d-84e6-4298-80bc-048b79e29eca,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। Thank you for considering.",2025-07-20T05:09:35,user2910@example.com,Kohima,,,Education,portal,oppose,suggestion,high,Kohima,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। thank you for considering.",Kohima,for considering
b33a86ed-6517-4184-8852-86b69d2d06e4,Neutral. Could you share examples from other districts where this worked?,2025-11-12T15:11:17,user4750@example.com,Alwar,,,Housing,social_media,neutral,other,low,Alwar,neutral. could you share examples from other districts where this worked?,Alwar,neutral could you share examples from other districts where this worked
b521dcc5-22ae-44cb-88d5-8b482ab72ab5,Support from this district; it addresses key issues in Education.,2025-10-19T19:54:50,user2710@example.com,Jodhpur,25.28369,75.3508,Education,email,support,other,low,Jodhpur,support from this district; it addresses key issues in education.,Jodhpur,support from this district it addresses key issues in education
c1f9a08e-85ec-4981-bdd4-e5dde582a3cd,"Add a monitoring committee with district representation. Location: Varanasi district, near main market.",2024-01-16T11:58:47,user1051@example.com,Varanasi,,,Energy,portal,oppose,suggestion,medium,Varanasi,"add a monitoring committee with district representation. location: varanasi district, near main market.",Varanasi,add a monitoring committee with district representation location varanasi district near main market
463e5006-6ad1-4b60-9f7b-e7f16ae42337,Neutral. Could you share examples from other districts where this worked?,2024-09-21T06:15:31,user1729@example.com,Raipur,21.16427,69.233995,Transportation,pdf,neutral,other,high,Raipur,neutral. could you share examples from other districts where this worked?,Raipur,neutral could you share examples from other districts where this worked
bd896a6a-1927-43e5-b978-311b465ec8ae,This draft is a positive step for Transportation. Strongly in favor.,2024-09-20T15:20:06,user3398@example.com,Alwar,18.9482,68.057297,Transportation,social_media,support,question,high,Alwar,this draft is a positive step for transportation. strongly in favor.,Alwar,this draft is a positive step for transportation strongly in favor
6cfc557b-b9bd-49c9-9044-398aa7e1835d,Consider adding a grievance redressal hotline at district level.,2024-12-16T13:49:12,user3111@example.com,Alwar,,,Urban Planning,portal,neutral,suggestion,medium,Alwar,consider adding a grievance redressal hotline at district level.,Alwar,consider adding a grievance redressal hotline at district level
ccab7588-d0fe-4dff-ae3e-5d57f91672e9,Support — good move. Please implement it quickly. Thank you for considering.,2025-10-28T12:16:37,user2933@example.com,,,,Environment,whatsapp,support,suggestion,medium,,support — good move. please implement it quickly. thank you for considering.,,support good move please implement it quickly for considering
8da4993a-1b9c-49da-9127-272180dc7e7f,"Support from this district; it addresses key issues in Environment. Regards, citizen.",2024-09-01T02:00:07,user4834@example.com,Imphal,15.881266,77.727045,Environment,pdf,support,other,medium,Imphal,"support from this district; it addresses key issues in environment. regards, citizen.",Imphal,support from this district it addresses key issues in environment citizen
9bf66dfa-50bd-413f-b23f-2ced7c3102b1,This will increase costs and negatively affect the Agriculture sector. Oppose.,2025-09-28T19:50:44,user364@example.com,Raipur,16.018485,82.92071,Agriculture,social_media,oppose,other,medium,Raipur,this will increase costs and negatively affect the agriculture sector. oppose.,Raipur,this will increase costs and negatively affect the agriculture sector oppose
ba0ff1cd-cf63-4647-ae92-b7cefa1aa695,Support from this district; it addresses key issues in Energy.,2024-10-08T00:51:34,user3809@example.com,,,,Energy,whatsapp,support,other,high,Alwar,support from this district; it addresses key issues in energy.,Alwar,support from this district it addresses key issues in energy
6ef62bc4-7a6f-482f-8c16-bfc667f8e0bf,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",2025-08-01T04:30:48,user1601@example.com,Thiruvananthapuram,15.391557,77.554056,Urban Planning,whatsapp,oppose,other,low,Thiruvananthapuram,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",Thiruvananthapuram,
49a7b697-fe71-444a-8be3-66185ee04679,Consider adding a grievance redressal hotline at district level.,2025-07-13T10:31:39,user3595@example.com,Udaipur,12.429216,87.233802,Transportation,portal,neutral,suggestion,medium,Udaipur,consider adding a grievance redressal hotline at district level.,Udaipur,consider adding a grievance redressal hotline at district level
e92dda7f-1a8a-4b80-a3bf-0c34f55242ad,Neutral — looks fine but requires more details on funding and accountability.,2025-01-23T03:31:21,user2035@example.com,Bengaluru,27.74039,85.374543,Education,whatsapp,neutral,other,low,Bengaluru,neutral — looks fine but requires more details on funding and accountability.,Bengaluru,neutral looks fine but requires more details on funding and accountability
dcd59055-30d6-45de-9ed0-55248921fefd,Neutral — looks fine but requires more details on funding and accountability. धन्यवाद।,2024-11-26T23:08:33,user3059@example.com,Udaipur,25.623223,84.879615,Agriculture,social_media,neutral,other,medium,Udaipur,neutral — looks fine but requires more details on funding and accountability. धन्यवाद।,Udaipur,neutral looks fine but requires more details on funding and accountability
330c5032-dd91-43ee-84d8-53b090c814e4,"Question: Who will be responsible for enforcement at the district level? Location: Mumbai district, near main market.",2025-09-03T22:56:38,user87@example.com,Mumbai,15.833208,87.655516,Transportation,social_media,support,question,medium,Mumbai,"question: who will be responsible for enforcement at the district level? location: mumbai district, near main market.",Mumbai,question who will be responsible for enforcement at the district level location mumbai district near main market
23e7b6d8-ea54-4e1b-a329-ea529a283a41,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? Location: Pune district, near main market.",2025-01-18T23:44:45,user3833@example.com,Pune,12.479451,76.95532,Environment,portal,support,question,low,Pune,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? location: pune district, near main market.",Pune,location pune district near main market
da7ffee9-1a3e-436d-b843-21eda6655746,"This draft is a positive step for Transportation. Strongly in favor. Location: Bengaluru Urban district, near main market.",2024-08-04T03:44:10,user1673@example.com,Bengaluru Urban,10.829943,85.379465,Transportation,social_media,support,other,medium,Bengaluru Urban,"this draft is a positive step for transportation. strongly in favor. location: bengaluru urban district, near main market.",Bengaluru Urban,this draft is a positive step for transportation strongly in favor location bengaluru urban district near main market
57b6741a-6f4d-4308-845f-59296b4c52f6,How will this be funded? Please clarify the financing model.,2024-02-13T22:56:55,user886@example.com,Varanasi,12.597513,87.566313,Housing,portal,support,question,medium,Varanasi,how will this be funded? please clarify the financing model.,Varanasi,how will this be funded please clarify the financing model
366cd5bf-b44e-429b-86f5-3366977b1c77,I have no strong view but some clarifications are needed on implementation timelines.,2025-08-07T17:39:57,user4303@example.com,Mumbai,18.092844,77.931802,Energy,social_media,neutral,suggestion,medium,,i have no strong view but some clarifications are needed on implementation timelines.,Mumbai,i have no strong view but some clarifications are needed on implementation timelines
38139d3d-5931-4566-98fc-c05232d07f23,Suggestion: include subsidies for low-income households in Surat.,2024-06-27T08:45:00,user1702@example.com,Surat,12.37271,73.555455,Energy,social_media,neutral,suggestion,medium,Surat,suggestion: include subsidies for low-income households in surat.,Surat,suggestion include subsidies for low income households in surat
6e15c19b-c185-496e-9b0d-9bfe204f7788,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Regards, citizen.",2024-03-05T21:27:15,user2501@example.com,Pune,24.240196,75.625138,Energy,social_media,neutral,question,medium,,"न्युट्रल, कृपया विस्तृत बजट साझा करें। regards, citizen.",Pune,citizen
440d5a79-895e-4062-9062-76d8244edea2,Consider adding a grievance redressal hotline at district level.,2025-05-29T18:13:51,user4894@example.com,Kolkata,14.185233,75.845349,Energy,whatsapp,support,suggestion,medium,Kolkata,consider adding a grievance redressal hotline at district level.,Kolkata,consider adding a grievance redressal hotline at district level
